,dt_opened,block_opened,position_days,hour_opened,day_opened,month_opened,weth_borrow_balance,weth_collateral_balance,weth_borrow_balance_share,weth_collateral_balance_share,usdc_borrow_balance,usdc_collateral_balance,usdc_borrow_balance_share,usdc_collateral_balance_share,wbtc_borrow_balance,wbtc_collateral_balance,wbtc_borrow_balance_share,wbtc_collateral_balance_share,comp_borrow_balance,comp_collateral_balance,comp_borrow_balance_share,comp_collateral_balance_share,uni_borrow_balance,uni_collateral_balance,uni_borrow_balance_share,uni_collateral_balance_share,link_borrow_balance,link_collateral_balance,link_borrow_balance_share,link_collateral_balance_share,collateral_usd_balance,borrow_usd_balance,borrow-collateral-ratio,liquidation_event_happened
835,26-3-2024,19516138,259.64999999999986,4,26,3,0.0,1.0,0.0,0.024526535407461702,97753.71209500001,0.0,1.0,0.0,0,2.04621223,0.0,0.9754734645925384,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,148090.5081142209,97724.96995304775,0.6599002947418708,False
836,26-3-2024,19517160,43.0,7,26,3,0.0,27.000000000398828,0.0,1.0,58607.000001,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,98985.19476353859,58594.680611558244,0.5919539861646229,False
837,26-3-2024,19517268,259.64999999999986,7,26,3,0.0,0.0,0.0,0.0,120000.0,0.0,1.0,0.0,0,3.62038938,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,255689.76381773,119973.14000430348,0.4692136994965002,False
838,26-3-2024,19518834,259.64999999999986,13,26,3,0.0,78.15860684246057,0.0,1.0,15689.358162999999,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,284624.5391059509,15686.853883751533,0.055114200388435695,False
839,26-3-2024,19519954,259.64999999999986,17,26,3,0.0,0.0,0.0,0.0,2200.0,0.0,1.0,0.0,0,0.05611695,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,3907.436159990788,2199.575318964,0.5629203469748271,False
840,26-3-2024,19520175,259.64999999999986,17,26,3,0.0,402.40178683687765,0.0,0.4979307730073743,2146453.7112290002,0.0,1.0,0.0,0,20.75577636,0.0,0.5020692269926258,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2889991.426236188,2146052.2271099654,0.7425808283123179,True
841,27-3-2024,19524339,259.64999999999986,7,27,3,0.0,0.0,0.0,0.0,193324.63383,0.0,1.0,0.0,0,11.0,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,767894.0683090548,193344.4414158804,0.2517853039829251,False
842,28-3-2024,19529151,259.64999999999986,0,28,3,0.0,17.50014338280887,0.0,0.5958631177571522,70320.819166,0.0,1.0,0.0,0,0.5986,0.0,0.40413688224284783,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,103160.3907332897,70354.16444755025,0.6819881540526879,False
843,28-3-2024,19529371,259.64999999999986,1,28,3,0.0,44.26175717542236,0.0,1.0,55086.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,155062.60420110528,55115.58230527931,0.3554408400996432,False
844,28-3-2024,19534238,259.64999999999986,18,28,3,0.0,0.0,0.0,0.0,167120.338716,0.0,1.0,0.0,0,6.47380303,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,458747.207886354,167121.55279337836,0.3642998800218956,False
845,29-3-2024,19540068,259.64999999999986,13,29,3,0.0,199.0,0.0,1.0,351298.70131,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,705899.3966896456,351260.2796021435,0.4976067145678237,False
846,29-3-2024,19541119,259.64999999999986,17,29,3,0.0,3.8,0.0,0.1600888892873326,29223.795062999998,0.0,1.0,0.0,0,1.00099417,0.0,0.8399111107126674,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,82722.96548718007,29212.73370767255,0.3531393432963881,False
847,30-3-2024,19544482,259.64999999999986,4,30,3,0.0,2.68,0.0,0.9178060568221112,6163.5804259999995,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,44.440467414,0.0,0.08219394317788876,10215.303601151723,6158.47952747516,0.6028679878668336,False
848,30-3-2024,19549205,259.64999999999986,20,30,3,0.0,6.050000000614871,0.0,1.0,8000.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,21181.89018814702,7994.516513240324,0.37742224335172414,False
849,30-3-2024,19549943,259.64999999999986,23,30,3,0.0,50.0,0.0,0.26435006032965425,302899.034496,0.0,1.0,0.0,0,6.996389999999999,0.0,0.7356499396703458,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,663341.8367473987,302724.6896056184,0.4563630285856616,False
850,31-3-2024,19552197,259.64999999999986,6,31,3,0.0,3.0,0.0,1.0,3000.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,10844.308621150667,2999.5561926754162,0.2766018837591086,False
851,1-4-2024,19558040,259.64999999999986,2,1,4,3.5,10.731,0.611444888666827,0.6403879262248849,8032.628490999998,0.0,0.3885551113331729,0.0,0,0.28559387,0.0,0.33501975819474444,0,0.0,0.0,0.0,0,71.90232723561691,0.0,0.015206238074821925,0,29.602915689253816,0.0,0.009386077505548592,60511.8265226756,20670.640216073523,0.3415966994208581,False
852,1-4-2024,19563571,259.64999999999986,21,1,4,0.0,0.265,0.0,1.0,573.132164,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,923.950607148819,572.996501111209,0.6201592343549567,False
853,1-4-2024,19563669,259.64999999999986,21,1,4,0.0,50.0,0.0,0.3130242741575565,303025.935094,0.0,1.0,0.0,0,5.50000001,0.0,0.6869757258424436,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,557820.6602870378,302954.63802672515,0.5431040110110547,False
854,2-4-2024,19566381,259.64999999999986,6,2,4,0.0,0.0,0.0,0.0,110400.00057799999,0.0,1.0,0.0,0,2.97910431,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,199123.45592393907,110313.58038460213,0.5539959110931643,False
855,2-4-2024,19566680,34.0,7,2,4,0.0,0.0,0.0,0.0,148741.907909,0.0,1.0,0.0,0,3.17480718,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,212322.8973379474,148647.54389193034,0.7001013350686005,False
856,2-4-2024,19568622,259.64999999999986,14,2,4,0.0,100.00000000009096,0.0,1.0,120260.41125599999,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,328060.9243832493,120271.5001803542,0.366613306374306,False
857,2-4-2024,19568662,259.64999999999986,14,2,4,0.0,0.0,0.0,0.0,35162.10975,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,13610.456665399905,0.0,1.0,0,0.0,0.0,0.0,153385.83313531193,35165.139826754326,0.2292593723159088,False
858,2-4-2024,19569284,259.64999999999986,16,2,4,0.0,28.0,0.0,1.0,65014.094257000004,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,90356.92831674326,65002.878156555584,0.7194011501662619,False
859,3-4-2024,19572557,259.64999999999986,3,3,4,0.0,174.00599999999997,0.0,0.31103969652666746,1302007.577208,0.0,1.0,0.0,0,19.34569116,0.0,0.6889603034733326,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1853300.8585024509,1301328.8202056964,0.7021681419050481,False
860,3-4-2024,19573691,259.64999999999986,7,3,4,0.0,28.512507580589624,0.0,1.0,25000.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,94309.21508218028,24985.840095544816,0.2649352989924936,False
861,3-4-2024,19574178,259.64999999999986,8,3,4,0.0,0.5648,0.0,0.4496581263472517,1862.2012760000002,0.0,1.0,0.0,0,0.0348,0.0,0.5503418736527483,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4203.1563276749785,1861.046848612756,0.4427736452149078,False
862,3-4-2024,19574733,259.64999999999986,10,3,4,0.0,0.48,0.0,1.0,800.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1594.2176355316144,799.4867854169454,0.5014916204651979,False
863,3-4-2024,19574854,259.64999999999986,11,3,4,0.0,0.0,0.0,0.0,74853.38619800001,0.0,1.0,0.0,0,1.99245508,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,131211.26016226938,74805.56606105944,0.5701154456450396,False
864,3-4-2024,19578059,259.64999999999986,21,3,4,10.449135032508384,14.362165894663105,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,47478.764410229494,34542.98078282841,0.7275459084058638,False
865,3-4-2024,19578159,259.64999999999986,22,3,4,0.0,182.9678,0.0,1.0,147259.864791,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,605976.370238407,147174.30153031868,0.2428713539975436,False
866,4-4-2024,19581866,259.64999999999986,10,4,4,0.0,80.0000000008508,0.0,1.0,110000.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,267538.33583540376,110000.67318478329,0.41115854608760977,False
867,4-4-2024,19582141,259.64999999999986,11,4,4,0.0,1050.0,0.0,0.6099082013451335,2219064.186058,0.0,1.0,0.0,0,33.89615894,0.0,0.3900917986548665,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,5758246.065096555,2219086.671432653,0.3853754505010795,False
868,4-4-2024,19584741,259.64999999999986,20,4,4,0.0,11.61940605779818,0.0,1.0,15408.525289,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,38258.05527309898,15401.595418150193,0.40257130970741656,False
869,5-4-2024,19587916,259.64999999999986,7,5,4,0.0,7.91472,0.0,1.0,17785.004313999998,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,25973.799863947363,17777.468123844967,0.6844384809679226,False
870,5-4-2024,19587991,259.64999999999986,7,5,4,0.0,28.5,0.0,1.0,27206.554524,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,93523.6485083217,27198.151218576444,0.29081576320406666,False
871,5-4-2024,19590874,259.64999999999986,16,5,4,0.0,3.3,0.0,1.0,8000.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,10962.5988448243,7995.509213750738,0.7293443212624356,False
872,6-4-2024,19595850,259.64999999999986,9,6,4,0.0,0.0,0.0,0.0,50132.051874000004,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,17060.26124079199,0.0,1.0,0,0.0,0.0,0.0,187457.6645671445,50113.138751271326,0.267330433604765,False
873,6-4-2024,19599558,259.64999999999986,22,6,4,23.0,26.877316431821853,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,90278.46387551908,77254.91026621037,0.8557401948346586,False
874,7-4-2024,19602343,259.64999999999986,7,7,4,0.0,5.0,0.0,1.0,10000.416389,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,16948.666815794142,9996.82005027884,0.5898292862163644,False
875,7-4-2024,19602937,259.64999999999986,9,7,4,0.0,5.3,0.0,1.0,9564.428989,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,17962.905018756926,9560.867871015584,0.532256216966693,False
876,7-4-2024,19605107,259.64999999999986,16,7,4,0.0,0.0,0.0,0.0,3600.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,395.18259916240095,0.0,1.0,6998.263889776909,3599.163684153984,0.5142937935523775,False
877,7-4-2024,19607117,259.64999999999986,23,7,4,0.0,0.0,0.0,0.0,12895864.931483999,0.0,1.0,0.0,0,300.0,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,20817741.161169104,12895045.285953054,0.6194257669994433,False
878,8-4-2024,19608420,13.0,3,8,4,0.0,0.0,0.0,0.0,17700.0,0.0,1.0,0.0,0,0.62000026,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,43075.55674419994,17698.7120990861,0.41087599178783,False
879,8-4-2024,19608874,259.64999999999986,5,8,4,0.0,50.000000000781796,0.0,1.0,16577.177977,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,171181.77776746062,16575.675374221526,0.0968308402354514,False
880,8-4-2024,19612225,259.64999999999986,16,8,4,0.0,0.0,0.0,0.0,31952.90257200001,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,3914.491155516305,0.0,1.0,72069.20871141777,31953.915434810053,0.4433781916873975,False
881,8-4-2024,19612653,259.64999999999986,18,8,4,0.0,0.019,0.0,0.04124626513401308,1250.0,0.0,1.0,0.0,0,0.02258358,0.0,0.9587537348659868,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1691.3439212189096,1250.0132251506002,0.739065076870792,True
882,8-4-2024,19612955,259.64999999999986,19,8,4,0.0,0.0,0.0,0.0,110430.206253,0.0,1.0,0.0,0,3.94444857,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,284097.86233042245,110431.19531015758,0.3887082936995831,False
883,8-4-2024,19613342,259.64999999999986,20,8,4,0.0,7.0,0.0,1.0,11272.540384,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,25791.942417335966,11271.767489511758,0.4370267003207745,False
884,9-4-2024,19616103,259.64999999999986,5,9,4,0.0,300.0,0.0,0.9999999993577826,302147.658163,0.0,1.0,0.0,0,1e-08,0.0,6.422174424088248e-10,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1107140.7274934743,302118.9242764437,0.2728821339274817,False
885,9-4-2024,19617005,9.0,8,9,4,0.0,70.00000000043461,0.0,1.0,70000.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,252757.47926491336,69967.08267861429,0.27681508330474475,False
886,9-4-2024,19620842,259.64999999999986,21,9,4,0.0,3.09,0.0,0.3214623259867378,24954.142432,0.0,1.0,0.0,0,0.33164759,0.0,0.6785376740132623,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,33724.7264614748,24961.159719994044,0.7401441713251031,False
887,10-4-2024,19621572,259.64999999999986,0,10,4,0.0,0.0,0.0,0.0,3000.0,0.0,1.0,0.0,0,0.08016000000000001,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,5539.462946368388,3000.8019096799003,0.5417135088243877,False
888,10-4-2024,19623235,0.0,5,10,4,0.0,36.17,0.0,1.0,70000.000001,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,127701.12052281605,70013.09117583562,0.548257453726309,False
889,10-4-2024,19623370,259.64999999999986,6,10,4,0.0,0.0,0.0,0.0,218996.147202,0.0,1.0,0.0,0,7.06122593,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,488922.9251353915,219039.74691607387,0.4480046560619301,False
890,10-4-2024,19623437,0.0,6,10,4,0.0,15.00000000010935,0.0,0.747406558181379,58423.978103999994,0.0,1.0,0.0,0,0.00360094,0.0,0.003513735137361703,0,0.0,0.0,0.0,0,19.82237429,0.0,0.003101361725465693,0,1000.02,0.0,0.24597834495579365,71049.83288578033,58435.60163131662,0.8224593817871138,False
891,10-4-2024,19624661,259.64999999999986,10,10,4,0.0,0.0,0.0,0.0,102365.99620499999,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,45000.0,0.0,1.0,0,0.0,0.0,0.0,497453.1795322058,102369.09690057088,0.20578639581083105,False
892,10-4-2024,19624888,259.64999999999986,11,10,4,0.0,0.0,0.0,0.0,10462.607516,0.0,1.0,0.0,0,0.24401918,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,16839.683269112156,10462.910279147434,0.6213246479723769,False
893,10-4-2024,19625718,259.64999999999986,14,10,4,0.0,3.75,0.0,1.0,8844.462511,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,12938.31722207423,8848.20566468727,0.6838760800818231,False
894,10-4-2024,19626583,2.0,17,10,4,0.0,1095.0,0.0,1.0,1966370.9317470002,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,3856442.8271628283,1966904.9400904626,0.5100308829257317,False
895,11-4-2024,19630902,259.64999999999986,7,11,4,0.0,5.4268619572412575,0.0,1.0,14811.935413,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,19511.1531887569,14811.11551329817,0.7591102058402638,True
896,11-4-2024,19631273,259.64999999999986,8,11,4,0.0,7.98260765446393,0.0,1.0,14419.28,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,28801.301862484146,14419.314157161818,0.5006479993858909,False
897,11-4-2024,19631368,259.64999999999986,9,11,4,0.0,0.0,0.0,0.0,300000.0,0.0,1.0,0.0,0,11.98839553,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,852080.8717488779,299987.728612038,0.3520648550604352,False
898,11-4-2024,19633556,259.64999999999986,16,11,4,0.0,1.0,0.0,0.24660054706956844,8231.159732,0.0,1.0,0.0,0,0.12233474,0.0,0.6030987028022122,0,3.51622993,0.0,0.07614668426717748,0,72.31261086,0.0,0.045206812082699485,0,23.80242399,0.0,0.02894725377834248,14178.977957114806,8232.287401567932,0.5805980816436129,False
899,11-4-2024,19634410,259.64999999999986,19,11,4,0.0,0.0,0.0,0.0,282033.863955,0.0,1.0,0.0,0,10.04577391,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,705399.9899723108,282070.90748567384,0.3998737049836732,False
900,12-4-2024,19638196,259.64999999999986,8,12,4,0.0,19.32,0.0,1.0,24060.98355500001,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,67941.74543159807,24060.26284702268,0.3541307732702556,False
901,12-4-2024,19639932,259.64999999999986,13,12,4,0.0,0.0,0.0,0.0,6224703.4512720015,0.0,1.0,0.0,0,159.464,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,11141937.47987065,6225707.5251192935,0.5587634589017251,False
902,12-4-2024,19641060,1.0,17,12,4,0.0,1.0002550814188946,0.0,0.011700182460511363,245402.89441900002,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,17284.940068798536,0.0,0.9882998175394888,283854.0523043621,245540.8107769859,0.8650248562021766,True
903,12-4-2024,19641282,259.64999999999986,18,12,4,0.0,0.0,0.0,0.0,111090.96885399999,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,18835.48161298024,0.0,1.0,302769.89142643096,111145.08434506624,0.3670942438213775,False
904,12-4-2024,19641632,259.64999999999986,19,12,4,0.0,1095.0,0.0,1.0,1966370.9317470002,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,3549738.4015655955,1966505.5271487169,0.5539860419802763,False
905,12-4-2024,19641730,6.0,19,12,4,0.0,0.0,0.0,0.0,148638.230779,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,25000.000000158976,0.0,1.0,0,0.0,0.0,0.0,199633.11619521832,148639.75041438878,0.7445645955305137,True
906,12-4-2024,19641787,259.64999999999986,20,12,4,0.0,2009.6972861791128,0.0,0.8093893477474652,939878.989298,0.0,1.0,0.0,0,0.0,0.0,0.0,0,4000.0,0.0,0.15364885048053545,0,0.0,0.0,0.0,0,20000.000000072338,0.0,0.03696180177199939,7993727.401930467,939845.9430018016,0.11757292884103487,False
907,12-4-2024,19642131,259.64999999999986,21,12,4,0.0,5.5,0.0,1.0,5000.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,17707.107065404707,4999.552791704641,0.28234723906269965,False
908,12-4-2024,19642183,0.0,21,12,4,0.0,2.9624371644851917,0.0,0.4613661133243057,11069.823618999999,0.0,1.0,0.0,0,0.16624134,0.0,0.5383301577854923,0,0.020447,0.0,0.0003037288902017755,0,0.0,0.0,0.0,0,0.0,0.0,0.0,20671.03164875703,11068.675080965068,0.5354679567543809,False
909,13-4-2024,19643386,0.0,1,13,4,0.0,15.00000000010935,0.0,0.7563258172849205,58423.978103999994,0.0,1.0,0.0,0,0.00360094,0.0,0.0037667400426006185,0,0.0,0.0,0.0,0,19.82237429,0.0,0.0024645129624852893,0,1000.02,0.0,0.2374429297099936,63676.07489257428,58410.35520907955,0.9173045811573918,True
910,13-4-2024,19643438,259.64999999999986,1,13,4,0.0,0.0,0.0,0.0,259885.363219,0.0,1.0,0.0,0,5.54570296,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,367949.89383286494,259825.0636982224,0.7061425157422211,False
911,13-4-2024,19643566,1.0,2,13,4,0.0,2.9624371644851917,0.0,0.4609761504557754,11069.823618999999,0.0,1.0,0.0,0,0.16624134,0.0,0.5387153683259726,0,0.020447,0.0,0.0003084812182519643,0,0.0,0.0,0.0,0,0.0,0.0,0.0,20352.58268746406,11067.25814324971,0.5437765964742381,False
912,13-4-2024,19643836,259.64999999999986,2,13,4,0.0,0.0,0.0,0.0,15000.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,6436.178572490014,0.0,1.0,0,0.0,0.0,0.0,49391.3305011525,14996.456793702759,0.3036252848736852,False
913,13-4-2024,19643888,259.64999999999986,3,13,4,0.0,24.0,0.0,1.0,20000.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,76977.75629702883,19995.22362436349,0.25975326621900074,False
914,13-4-2024,19643995,259.64999999999986,3,13,4,0.0,0.0,0.0,0.0,18000.0,0.0,1.0,0.0,0,0.50285058,0.0,0.500672523856058,0,33.32081036037085,0.0,0.15304808406776182,0,3014.07715645955,0.0,0.3462793920761803,0,0.0,0.0,0.0,66850.75490188728,17995.932387479017,0.2691956495314157,False
915,13-4-2024,19645522,259.64999999999986,8,13,4,0.0,0.0,0.0,0.0,29182.544652999997,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,4021.341887040213,0.0,1.0,0,0.0,0.0,0.0,31666.217486444395,29178.394149489926,0.9214360433790536,True
916,13-4-2024,19647375,259.64999999999986,14,13,4,0.0,0.0,0.0,0.0,30000.0,0.0,1.0,0.0,0,0.99985749,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,67589.6822189589,29992.562666036563,0.4437446912218748,False
917,13-4-2024,19649075,259.64999999999986,20,13,4,0.0,0.9332,0.0,0.03909683186866073,32933.001852999994,0.0,1.0,0.0,0,1.08913492,0.0,0.9609031681313392,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,70720.80582037882,32917.556855496165,0.4654578871612728,False
918,13-4-2024,19649501,259.64999999999986,22,13,4,0.0,0.0,0.0,0.0,676083.489729,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,54026.95199463103,0.0,1.0,745458.7163456725,675427.0984177667,0.9060556723097838,True
919,13-4-2024,19649885,259.64999999999986,23,13,4,0.0,1.0002550814188946,0.0,0.012302173182788428,245402.89441900002,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,17284.940068798536,0.0,0.9876978268172116,247560.24960766532,245107.70593784392,0.9900931443003947,True
920,14-4-2024,19650083,259.64999999999986,0,14,4,0.0,0.0,0.0,0.0,2960.7289579999997,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,889.5370304535893,0.0,1.0,0,0.0,0.0,0.0,6169.78029266968,2957.191517373448,0.4793025646126961,False
921,14-4-2024,19650270,259.64999999999986,0,14,4,0.0,97.5,0.0,1.0,145000.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,289716.68012154265,144841.24635848418,0.499940998556659,False
922,14-4-2024,19650526,259.64999999999986,1,14,4,0.0,0.0,0.0,0.0,333697.99836599996,0.0,1.0,0.0,0,7.61415554,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,487133.3189805974,333312.5924614761,0.6842327951596183,False
923,14-4-2024,19651301,259.64999999999986,4,14,4,0.0,0.0,0.0,0.0,1000.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,86.05681264318727,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,26424.325772719938,999.4448459299541,0.037822908123611054,False
924,14-4-2024,19651745,1.0,5,14,4,0.0,0.0,0.0,0.0,350618.795257,0.0,1.0,0.0,0,3.00004152,0.0,0.3415714727653797,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,27100.451124843148,0.0,0.6584285272346202,564442.7991549849,350453.6756837664,0.6208843060951846,False
