snapped_at,price,market_cap,total_volume
2023-05-12 00:00:00 UTC,0.011286305292071714,1049072.1174678758,882.1455639216281
2023-05-13 00:00:00 UTC,0.011506218249924928,1067281.5149016543,2955.4632865331655
2023-05-14 00:00:00 UTC,0.011798430314990596,1096402.3014224896,9016.176186623416
2023-05-15 00:00:00 UTC,0.011944603932111131,1109820.1930294922,656.8930206010144
2023-05-16 00:00:00 UTC,0.012000430822591024,1220379.7055703872,3138.98607709483
2023-05-17 00:00:00 UTC,0.011725759220954054,1190754.1969338194,5027.804599604265
2023-05-18 00:00:00 UTC,0.011529702165885312,1177057.906273423,8510.828159520452
2023-05-19 00:00:00 UTC,0.011314547069054446,1157115.466133793,86.70604522790268
2023-05-20 00:00:00 UTC,0.011349874035570294,1128445.2105533378,3283.9148398320217
2023-05-21 00:00:00 UTC,0.011324959243708804,1127358.392152013,729.7959665915939
2023-05-22 00:00:00 UTC,0.011293145170446215,1123017.4740068633,3832.725723228784
2023-05-23 00:00:00 UTC,0.011182692960649708,1112188.3265778944,554.9672752829006
2023-05-24 00:00:00 UTC,0.011316488678823337,1126210.5505750198,1308.1664263227942
2023-05-25 00:00:00 UTC,0.011026990333047094,1097381.9508512977,459.2946955152509
2023-05-26 00:00:00 UTC,0.010985252531523205,1092761.7951282328,1847.0426920363109
2023-05-27 00:00:00 UTC,0.011076020382014167,1101668.9039414367,2358.504676078447
2023-05-28 00:00:00 UTC,0.011028325862410355,1097596.857011115,496.46028190331344
2023-05-29 00:00:00 UTC,0.0115757973823368,1150566.1029426574,1062.4444803598014
2023-05-30 00:00:00 UTC,0.011294323255385852,1123569.227525488,1191.91083016472
2023-05-31 00:00:00 UTC,0.011202570153984123,1120174.50529787,583.2195025345834
2023-06-01 00:00:00 UTC,0.010903820215658432,1089900.643992839,214.75135788526362
2023-06-02 00:00:00 UTC,0.010830584012080634,1084273.2995852141,1505.6285930430342
2023-06-03 00:00:00 UTC,0.010893388875853345,1085162.775639543,142.86753657931243
2023-06-04 00:00:00 UTC,0.010845122902421728,1084283.887589211,215.77448995501874
2023-06-05 00:00:00 UTC,0.010893396373347962,1092385.4088480128,159.43458927902304
2023-06-06 00:00:00 UTC,0.010416791511076362,1039696.0573035266,1138.029145801465
2023-06-07 00:00:00 UTC,0.01037639395108668,1041403.2615586326,3116.695712695331
2023-06-08 00:00:00 UTC,0.010159211360583903,1017954.4319337364,358.3637718882918
2023-06-09 00:00:00 UTC,0.010194967455616561,1021648.672259146,69.62953174685731
2023-06-10 00:00:00 UTC,0.01014658925460099,1017546.0691147019,16.85592982154117
2023-06-11 00:00:00 UTC,0.009485803989747459,950786.2697441535,4743.35507208374
2023-06-12 00:00:00 UTC,0.009273794762441811,928978.0670040117,35.27314989799426
2023-06-13 00:00:00 UTC,0.009338095771624677,937597.0170312695,421.2563778466089
2023-06-14 00:00:00 UTC,0.009654688833921109,965660.3535839482,117.74876904636135
2023-06-15 00:00:00 UTC,0.009435201406123483,944708.9087648595,114.47414754927118
2023-06-16 00:00:00 UTC,0.008996694993118805,981947.9436875848,520.5436961090024
2023-06-17 00:00:00 UTC,0.009237913172793804,1003670.6017934822,183.6134404231675
2023-06-18 00:00:00 UTC,0.009571029254056337,1040806.1600533996,218.3944252212683
2023-06-19 00:00:00 UTC,0.009399688435331873,1021668.1077201788,179.4018573206586
2023-06-20 00:00:00 UTC,0.009373308142583097,1018780.489533034,194.4750404699999
2023-06-21 00:00:00 UTC,0.010161414470461786,1106024.0398294183,392.79733879393035
2023-06-22 00:00:00 UTC,0.0105008162440637,1145725.639480853,891.6195056597683
2023-06-23 00:00:00 UTC,0.010356528949575625,1126478.818232574,417.8662588739989
2023-06-24 00:00:00 UTC,0.010823919949328839,1176806.2327635637,128.55370271108654
2023-06-25 00:00:00 UTC,0.010530274947656112,1146733.8789585182,1581.6145433795564
2023-06-26 00:00:00 UTC,0.010607788103525518,1152059.6638929688,615.9664012229126
2023-06-27 00:00:00 UTC,0.010398261777186332,1129959.719513892,1.0367406672977426
2023-06-28 00:00:00 UTC,0.010348711642096602,1126164.0371395105,368.18090963580784
2023-06-29 00:00:00 UTC,0.00975893823753648,1065676.852719224,511.0386421562559
2023-06-30 00:00:00 UTC,0.009884725738176446,1074896.286336698,333.5804006220899
2023-07-01 00:00:00 UTC,0.01025693957631728,1115173.0249462423,1212.9457540865892
2023-07-02 00:00:00 UTC,0.010327732424724066,1123026.449088296,859.3616374757268
2023-07-03 00:00:00 UTC,0.010204891116411817,1109413.760480546,1390.7144776236673
2023-07-04 00:00:00 UTC,0.010341971955073035,1124957.307723188,3032.7635966370794
2023-07-05 00:00:00 UTC,0.010014429569375217,1089512.6001267887,1249.6129103569447
2023-07-06 00:00:00 UTC,0.009753866786630979,1057819.2394555025,350.43795278224684
2023-07-07 00:00:00 UTC,0.009581827764515079,1043704.3948460493,669.1847292608725
2023-07-08 00:00:00 UTC,0.009692474182865358,1054679.204675364,709.8273324777402
2023-07-09 00:00:00 UTC,0.0097041432441222,1056530.6467852914,435.2202647745775
2023-07-10 00:00:00 UTC,0.009751170591195632,1061289.0946052037,448.41764324298987
2023-07-11 00:00:00 UTC,0.00970657177350259,1055888.844957167,3321.4785309175995
2023-07-12 00:00:00 UTC,0.009886492587989957,1075619.1904637138,686.9896257887517
2023-07-13 00:00:00 UTC,0.009897665755132892,1075366.3939820402,177.77906047523643
